No.,Date,Time,Millitm,{Air_TC},{Air_Temp_SP},{Vessel_Pressure},{Vessel_Press_SP},{Vacuum_Man},{Ave_TC},{Lead_TC},{Lag_TC},{Leading_TC},{Lagging_TC},{VacGroup_1},{VacGroup_2},{VacGroup_3},{VacGroup_4},{VacGroup_5},{VacGroup_6},{Part_TC1},{Part_TC2},{Part_TC3},{Part_TC4},{Part_TC5},{Part_TC6},{Part_TC7},{Part_TC8},{Part_TC9},{Part_TC10},{Part_TC11},{Part_TC12}
Desc,,,,Average of the Air TCs,Air Temperature Setpoint to PID,Vessel Pressure,Vessel Pressure Setpoint,Vacuum on the Manifold,Average of the Part TCs,Leading Part TC,Lagging Part TC,TC Number That is Reading the Highest,TC Number That is Reading the Lowest,Vacuum on the #1 Sensor,Vacuum on the #2 Sensor,Vacuum on the #3 Sensor,Vacuum on the #4 Sensor,Vacuum on the #5 Sensor,Vacuum on the #6 Sensor,Part TC #1,Part TC #2,Part TC #3,Part TC #4,Part TC #5,Part TC #6,Part TC #7,Part TC #8,Part TC #9,Part TC #10,Part TC #11,Part TC #12
1733,2/4/2021,10:15:32,278,55.299999,62.299984,1.30861,5.447253,-30.479559,61.400002,62.100002,60.700001,2,3,0.3693,-30.036398,-29.987158,-29.987158,14.67352,60.442097,0,62.100002,60.700001,0,0,0,0,0,0,0,-26,-23
1734,2/4/2021,10:15:42,252,56.400002,62.749981,1.65105,5.71392,-30.479559,61.350002,62,60.700001,2,3,0.39392,-30.01178,-29.96254,-29.96254,14.72276,60.491341,0,62,60.700001,0,0,0,0,0,0,0,-26,-23
1735,2/4/2021,10:15:52,294,57.950001,63.199982,1.89565,5.980586,-30.528799,61.400002,62,60.799999,2,3,0.34468,-30.11026,-30.01178,-30.01178,14.6489,60.41748,0,62,60.799999,0,0,0,0,0,0,0,-26,-23
1736,2/4/2021,10:16:02,303,60.200001,63.649982,2.15248,6.280586,-30.479559,61.450001,61.900002,61,2,3,0.41854,-30.01178,-29.937918,-29.937918,14.74738,60.589821,0,61.900002,61,0,0,0,0,0,0,0,-26,-23
1737,2/4/2021,10:16:12,285,62.799999,64.099983,2.3237,6.547252,-30.504181,61.549999,61.900002,61.200001,2,3,0.44316,-29.987158,-29.987158,-29.987158,14.772,60.663677,0,61.900002,61.200001,0,0,0,0,0,0,0,-26,-23
1738,2/4/2021,10:16:22,265,65.599998,64.54998,2.51938,6.847252,-30.578039,61.700001,61.900002,61.5,2,3,0.41854,-30.01178,-30.01178,-30.01178,14.74738,60.737537,0,61.900002,61.5,0,0,0,0,0,0,0,-26,-23
1739,2/4/2021,10:16:32,287,68.550003,64.999985,2.73952,7.113918,-30.454941,61.799999,61.900002,61.700001,2,3,0.51702,-29.937918,-29.9133,-29.9133,14.870481,60.860638,0,61.900002,61.700001,0,0,0,0,0,0,0,-26,-23
1740,2/4/2021,10:16:42,260,70.900002,65.449982,2.92297,7.380585,-30.479559,61.900002,61.900002,61.900002,2,2,0.59088,-29.9133,-29.9133,-29.9133,14.944339,60.983742,0,61.900002,61.900002,0,0,0,0,0,0,0,-26,-23
1741,2/4/2021,10:16:52,294,73.450005,65.899986,3.03304,7.680584,-30.627279,62.049999,62.200001,61.900002,3,2,0.46778,-30.01178,-30.01178,-30.01178,14.84586,60.934498,0,61.900002,62.200001,0,0,0,0,0,0,0,-26,-23
1742,2/4/2021,10:17:02,266,76.400002,66.399986,3.22872,7.947251,-30.627279,62.25,62.5,62,3,2,0.4924,-30.01178,-30.01178,-30.01178,14.895101,61.032978,0,62,62.5,0,0,0,0,0,0,0,-26,-23
1743,2/4/2021,10:17:12,256,79.150002,66.849983,3.38771,8.213921,-30.602657,62.450001,62.799999,62.100002,3,2,0.56626,-29.96254,-29.96254,-29.96254,14.968959,61.180702,0,62.100002,62.799999,0,0,0,0,0,0,0,-26,-23
1744,2/4/2021,10:17:22,279,81.950005,67.29998,3.57116,8.513925,-30.627279,62.549999,63,62.100002,3,2,0.54164,-30.01178,-29.96254,-29.96254,14.968959,61.205315,0,62.100002,63,0,0,0,0,0,0,0,-26,-23
1745,2/4/2021,10:17:32,261,84.5,67.749985,3.75461,8.780595,-30.602657,62.799999,63.400002,62.200001,3,2,0.44316,-30.085638,-29.937918,-29.937918,14.84586,61.180702,0,62.200001,63.400002,0,0,0,0,0,0,0,-26,-23
1746,2/4/2021,10:17:42,295,87,68.199982,3.7913,9.047265,-30.848858,62.950001,63.600002,62.299999,3,2,0.4924,-29.937918,-30.11026,-30.11026,14.968959,61.476143,0,62.299999,63.600002,0,0,0,0,0,0,0,-26,-23
1747,2/4/2021,10:17:52,267,89.650002,68.649986,3.92583,9.347269,-30.72576,63.200001,64,62.400002,3,2,0.6155,-29.937918,-30.036398,-30.036398,15.067439,61.574623,0,62.400002,64,0,0,0,0,0,0,0,-26,-23
1748,2/4/2021,10:18:02,245,91.800003,69.099983,3.95029,9.613939,-30.799618,63.400002,64.300003,62.5,3,2,0.51702,-30.085638,-30.085638,-30.085638,15.018199,61.476143,0,62.5,64.300003,0,0,0,0,0,0,0,-26,-23
1749,2/4/2021,10:18:12,255,93.400002,69.54998,4.07259,9.88061,-30.651897,63.650002,64.599998,62.700001,3,2,0.68936,-29.9133,-29.9133,-29.9133,15.190539,61.72234,0,62.700001,64.599998,0,0,0,0,0,0,0,-26,-23
1750,2/4/2021,10:18:22,295,94.450005,69.999985,4.07259,10.180614,-30.72576,63.850002,64.900002,62.799999,3,2,0.68936,-29.9133,-30.01178,-30.01178,15.190539,61.771576,0,62.799999,64.900002,0,0,0,0,0,0,0,-26,-23
